"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"24.06.2021 19:15 - 24.06.2021 19:30","3388","3506","2821","256","289","215","2893","1932","1299"
"24.06.2021 19:30 - 24.06.2021 19:45","2756","2837","2295","257","287","214","2893","1913","1266"
"24.06.2021 19:45 - 24.06.2021 20:00","2174","2214","1816","255","285","218","2873","1883","1259"
"24.06.2021 20:00 - 24.06.2021 20:15","1670","1696","1426","254","281","221","2856","1844","1220"
"24.06.2021 20:15 - 24.06.2021 20:30","1218","1228","1058","255","276","217","2848","1804","1211"
"24.06.2021 20:30 - 24.06.2021 20:45","845","830","738","254","272","211","2860","1778","1183"
"24.06.2021 20:45 - 24.06.2021 21:00","545","514","482","256","267","206","2895","1771","1215"
"24.06.2021 21:00 - 24.06.2021 21:15","326","295","288","256","260","204","2946","1768","1207"
"24.06.2021 21:15 - 24.06.2021 21:30","192","162","148","258","255","192","3016","1776","1233"
"24.06.2021 21:30 - 24.06.2021 21:45","33","33","36","258","250","188","3091","1790","1249"
"24.06.2021 21:45 - 24.06.2021 22:00","4","4","4","259","240","188","3152","1798","1274"
"24.06.2021 22:00 - 24.06.2021 22:15","0","0","0","262","230","184","3198","1782","1287"
"24.06.2021 22:15 - 24.06.2021 22:30","0","0","0","269","227","171","3223","1791","1319"
"24.06.2021 22:30 - 24.06.2021 22:45","0","0","0","274","222","168","3249","1795","1357"
"24.06.2021 22:45 - 24.06.2021 23:00","0","0","0","278","217","159","3270","1797","1409"
"24.06.2021 23:00 - 24.06.2021 23:15","0","0","0","287","218","154","3287","1800","1436"
"24.06.2021 23:15 - 24.06.2021 23:30","0","0","0","288","217","153","3255","1781","1452"
"24.06.2021 23:30 - 24.06.2021 23:45","0","0","0","295","215","150","3217","1758","1451"
"24.06.2021 23:45 - 25.06.2021 00:00","0","0","0","297","217","148","3182","1740","1465"
"25.06.2021 00:00 - 25.06.2021 00:15","0","0","0","144","121","121","1763","1507","1370"
"25.06.2021 00:15 - 25.06.2021 00:30","0","0","0","143","127","127","1730","1503","1348"
"25.06.2021 00:30 - 25.06.2021 00:45","0","0","0","140","121","121","1702","1507","1344"
"25.06.2021 00:45 - 25.06.2021 01:00","0","0","0","142","121","121","1673","1504","1311"
"25.06.2021 01:00 - 25.06.2021 01:15","0","0","0","150","112","112","1656","1552","1321"
"25.06.2021 01:15 - 25.06.2021 01:30","0","0","0","154","114","114","1643","1582","1340"
"25.06.2021 01:30 - 25.06.2021 01:45","0","0","0","157","107","107","1641","1573","1329"
"25.06.2021 01:45 - 25.06.2021 02:00","0","0","0","161","127","127","1652","1553","1326"
"25.06.2021 02:00 - 25.06.2021 02:15","0","0","0","172","146","146","1657","1599","1373"
"25.06.2021 02:15 - 25.06.2021 02:30","0","0","0","181","167","167","1659","1570","1347"
"25.06.2021 02:30 - 25.06.2021 02:45","0","0","0","194","175","175","1653","1547","1325"
"25.06.2021 02:45 - 25.06.2021 03:00","0","0","0","209","194","194","1653","1540","1314"
"25.06.2021 03:00 - 25.06.2021 03:15","0","0","0","221","210","210","1651","1515","1306"
"25.06.2021 03:15 - 25.06.2021 03:30","0","0","0","235","239","239","1659","1508","1319"
"25.06.2021 03:30 - 25.06.2021 03:45","0","0","0","247","255","255","1670","1532","1316"
"25.06.2021 03:45 - 25.06.2021 04:00","0","0","0","263","274","274","1698","1530","1312"
"25.06.2021 04:00 - 25.06.2021 04:15","0","0","0","274","334","334","1727","1520","1315"
"25.06.2021 04:15 - 25.06.2021 04:30","0","0","0","285","337","337","1748","1541","1346"
"25.06.2021 04:30 - 25.06.2021 04:45","0","1","1","294","354","354","1772","1617","1418"
"25.06.2021 04:45 - 25.06.2021 05:00","8","9","9","301","381","381","1790","1662","1465"
"25.06.2021 05:00 - 25.06.2021 05:15","55","63","63","310","394","394","1816","1749","1548"
"25.06.2021 05:15 - 25.06.2021 05:30","171","188","187","312","417","417","1798","1786","1577"
"25.06.2021 05:30 - 25.06.2021 05:45","293","363","361","319","439","439","1760","1747","1529"
"25.06.2021 05:45 - 25.06.2021 06:00","497","619","610","321","477","477","1723","1708","1488"
"25.06.2021 06:00 - 25.06.2021 06:15","779","945","914","321","505","505","1692","1694","1461"
"25.06.2021 06:15 - 25.06.2021 06:30","1152","1375","1288","326","563","563","1624","1639","1424"
"25.06.2021 06:30 - 25.06.2021 06:45","1619","1803","1708","326","624","624","1561","1575","1356"
"25.06.2021 06:45 - 25.06.2021 07:00","2168","2388","2242","329","653","653","1469","1480","1270"
"25.06.2021 07:00 - 25.06.2021 07:15","2815","3049","2838","334","677","677","1367","1366","1153"
"25.06.2021 07:15 - 25.06.2021 07:30","3559","3830","3538","340","689","689","1278","1238","1035"
"25.06.2021 07:30 - 25.06.2021 07:45","4414","4712","4349","345","706","706","1194","1098","903"
"25.06.2021 07:45 - 25.06.2021 08:00","5300","5648","5187","350","704","718","1109","1007","851"
"25.06.2021 08:00 - 25.06.2021 08:15","6235","6658","6100","355","694","691","1030","936","790"
"25.06.2021 08:15 - 25.06.2021 08:30","7244","7688","7121","364","685","662","974","896","774"
"25.06.2021 08:30 - 25.06.2021 08:45","8232","8727","8078","374","670","622","947","872","745"
"25.06.2021 08:45 - 25.06.2021 09:00","9208","9767","9029","382","657","586","946","868","757"
"25.06.2021 09:00 - 25.06.2021 09:15","10194","10811","9977","392","643","560","964","872","772"
"25.06.2021 09:15 - 25.06.2021 09:30","11173","11825","10871","397","624","532","991","884","789"
"25.06.2021 09:30 - 25.06.2021 09:45","12133","12847","11731","405","605","509","1022","898","814"
"25.06.2021 09:45 - 25.06.2021 10:00","13089","13811","12534","409","581","479","1058","921","927"
"25.06.2021 10:00 - 25.06.2021 10:15","14022","14753","13272","419","564","498","1097","940","972"
"25.06.2021 10:15 - 25.06.2021 10:30","14943","15622","14075","430","554","488","1143","969","1028"
"25.06.2021 10:30 - 25.06.2021 10:45","15816","16417","14832","433","539","491","1182","999","1072"
"25.06.2021 10:45 - 25.06.2021 11:00","16656","17075","15588","441","530","505","1227","1034","1121"
"25.06.2021 11:00 - 25.06.2021 11:15","17431","17747","16331","446","519","525","1276","1077","1157"
"25.06.2021 11:15 - 25.06.2021 11:30","18149","18357","16977","451","515","531","1316","1116","1200"
"25.06.2021 11:30 - 25.06.2021 11:45","18789","18905","17537","457","506","539","1352","1159","1268"
"25.06.2021 11:45 - 25.06.2021 12:00","19424","19371","18027","464","504","532","1388","1202","1324"
"25.06.2021 12:00 - 25.06.2021 12:15","19942","19822","18337","468","499","530","1417","1231","1361"
"25.06.2021 12:15 - 25.06.2021 12:30","20418","20264","18728","472","495","538","1449","1268","1389"
"25.06.2021 12:30 - 25.06.2021 12:45","20828","20582","19051","476","487","539","1486","1308","1401"
"25.06.2021 12:45 - 25.06.2021 13:00","21170","20875","19041","482","479","523","1520","1345","1425"
"25.06.2021 13:00 - 25.06.2021 13:15","21409","21009","19264","486","472","535","1556","1384","1455"
"25.06.2021 13:15 - 25.06.2021 13:30","21592","21137","19754","486","461","509","1600","1432","1487"
"25.06.2021 13:30 - 25.06.2021 13:45","21701","21203","19965","487","450","500","1658","1493","1493"
"25.06.2021 13:45 - 25.06.2021 14:00","21737","21199","20015","485","442","494","1740","1568","1530"
"25.06.2021 14:00 - 25.06.2021 14:15","21684","21481","19854","487","431","495","1808","1636","1550"
"25.06.2021 14:15 - 25.06.2021 14:30","21571","21413","19644","474","419","455","1858","1681","1554"
"25.06.2021 14:30 - 25.06.2021 14:45","21427","21239","19286","460","408","402","1890","1711","1544"
"25.06.2021 14:45 - 25.06.2021 15:00","21135","20997","18693","445","396","376","1926","1742","1561"
"25.06.2021 15:00 - 25.06.2021 15:15","20741","20637","18159","430","401","351","1947","1774","1579"
"25.06.2021 15:15 - 25.06.2021 15:30","20282","20217","17625","413","398","325","1966","1811","1619"
"25.06.2021 15:30 - 25.06.2021 15:45","19702","19688","17124","391","384","313","1976","1843","1620"
"25.06.2021 15:45 - 25.06.2021 16:00","19057","19108","16535","374","377","312","1993","1882","1638"
"25.06.2021 16:00 - 25.06.2021 16:15","18354","18419","15870","360","366","302","1992","1895","1619"
"25.06.2021 16:15 - 25.06.2021 16:30","17614","17674","15082","347","354","298","1985","1881","1591"
"25.06.2021 16:30 - 25.06.2021 16:45","16781","16877","14269","333","346","290","1973","1863","1536"
"25.06.2021 16:45 - 25.06.2021 17:00","15891","16001","13554","322","338","282","1972","1857","1524"
"25.06.2021 17:00 - 25.06.2021 17:15","14941","15057","12655","308","329","271","1961","1832","1483"
"25.06.2021 17:15 - 25.06.2021 17:30","13944","14053","11807","304","322","255","1901","1764","1448"
"25.06.2021 17:30 - 25.06.2021 17:45","12976","12972","10862","297","318","240","1852","1705","1445"
"25.06.2021 17:45 - 25.06.2021 18:00","11905","11870","9960","292","312","236","1786","1631","1402"
"25.06.2021 18:00 - 25.06.2021 18:15","10733","10729","8965","286","306","225","1715","1556","1359"
"25.06.2021 18:15 - 25.06.2021 18:30","9547","9547","8106","280","300","227","1646","1490","1341"
"25.06.2021 18:30 - 25.06.2021 18:45","8327","8353","7133","269","295","235","1560","1404","1293"
"25.06.2021 18:45 - 25.06.2021 19:00","7152","7175","6220","261","294","247","1489","1328","1246"
"25.06.2021 19:00 - 25.06.2021 19:15","5999","6027","5386","254","288","255","1413","1249","1183"
"25.06.2021 19:15 - 25.06.2021 19:30","4914","4946","4440","245","280","251","1350","1191","1164"
"25.06.2021 19:30 - 25.06.2021 19:45","3945","3994","3602","239","273","254","1281","1125","1120"
"25.06.2021 19:45 - 25.06.2021 20:00","3126","3171","2849","232","264","249","1201","1055","1078"
"25.06.2021 20:00 - 25.06.2021 20:15","2432","2455","2234","224","256","233","1126","980","997"
"25.06.2021 20:15 - 25.06.2021 20:30","1809","1786","1641","215","247","233","1083","921","918"
"25.06.2021 20:30 - 25.06.2021 20:45","1256","1208","1137","207","242","239","1057","875","866"
"25.06.2021 20:45 - 25.06.2021 21:00","802","753","727","199","235","267","1054","858","865"
"25.06.2021 21:00 - 25.06.2021 21:15","484","437","419","193","229","275","1048","854","876"
"25.06.2021 21:15 - 25.06.2021 21:30","276","245","206","183","223","280","1053","861","898"
"25.06.2021 21:30 - 25.06.2021 21:45","42","41","39","177","216","265","1064","878","917"
"25.06.2021 21:45 - 25.06.2021 22:00","4","4","3","171","213","242","1068","880","908"
"25.06.2021 22:00 - 25.06.2021 22:15","0","0","0","162","200","216","1056","865","878"
"25.06.2021 22:15 - 25.06.2021 22:30","0","0","0","161","201","211","1054","853","850"
"25.06.2021 22:30 - 25.06.2021 22:45","0","0","0","155","203","203","1047","835","797"
"25.06.2021 22:45 - 25.06.2021 23:00","0","0","0","153","204","186","1036","818","769"
"25.06.2021 23:00 - 25.06.2021 23:15","0","0","0","153","203","170","1029","803","740"
"25.06.2021 23:15 - 25.06.2021 23:30","0","0","0","149","200","174","996","771","709"
"25.06.2021 23:30 - 25.06.2021 23:45","0","0","0","151","193","176","961","727","661"
"25.06.2021 23:45 - 26.06.2021 00:00","0","0","0","155","194","169","934","688","625"
"26.06.2021 00:00 - 26.06.2021 00:15","0","0","0","254","178","178","699","563","550"
"26.06.2021 00:15 - 26.06.2021 00:30","0","0","0","246","180","180","663","560","549"
"26.06.2021 00:30 - 26.06.2021 00:45","0","0","0","232","178","178","632","543","534"
"26.06.2021 00:45 - 26.06.2021 01:00","0","0","0","222","171","171","604","502","493"
"26.06.2021 01:00 - 26.06.2021 01:15","0","0","0","177","165","165","583","516","505"
"26.06.2021 01:15 - 26.06.2021 01:30","0","0","0","166","158","158","561","530","522"
"26.06.2021 01:30 - 26.06.2021 01:45","0","0","0","154","147","147","535","532","523"
"26.06.2021 01:45 - 26.06.2021 02:00","0","0","0","147","128","128","511","537","528"
"26.06.2021 02:00 - 26.06.2021 02:15","0","0","0","142","117","117","487","576","566"
"26.06.2021 02:15 - 26.06.2021 02:30","0","0","0","138","110","110","470","562","550"
"26.06.2021 02:30 - 26.06.2021 02:45","0","0","0","128","111","111","452","523","509"
"26.06.2021 02:45 - 26.06.2021 03:00","0","0","0","120","123","123","436","503","486"
"26.06.2021 03:00 - 26.06.2021 03:15","0","0","0","114","115","115","422","500","487"
"26.06.2021 03:15 - 26.06.2021 03:30","0","0","0","109","98","98","405","478","466"
"26.06.2021 03:30 - 26.06.2021 03:45","0","0","0","104","82","82","392","445","436"
"26.06.2021 03:45 - 26.06.2021 04:00","0","0","0","101","83","83","381","427","414"
"26.06.2021 04:00 - 26.06.2021 04:15","0","0","0","97","65","65","369","398","387"
"26.06.2021 04:15 - 26.06.2021 04:30","0","0","0","94","48","48","358","374","359"
"26.06.2021 04:30 - 26.06.2021 04:45","0","1","1","90","35","35","347","358","341"
"26.06.2021 04:45 - 26.06.2021 05:00","13","12","12","88","33","33","337","347","330"
"26.06.2021 05:00 - 26.06.2021 05:15","93","65","65","85","31","31","334","371","353"
"26.06.2021 05:15 - 26.06.2021 05:30","259","208","208","82","28","28","324","367","347"
"26.06.2021 05:30 - 26.06.2021 05:45","470","439","439","79","28","28","300","337","315"
"26.06.2021 05:45 - 26.06.2021 06:00","791","793","782","76","28","28","290","316","294"
"26.06.2021 06:00 - 26.06.2021 06:15","1250","1294","1231","76","30","30","296","321","295"
"26.06.2021 06:15 - 26.06.2021 06:30","1887","2057","1807","74","29","29","293","331","303"
"26.06.2021 06:30 - 26.06.2021 06:45","2682","2859","2514","74","30","30","293","321","292"
"26.06.2021 06:45 - 26.06.2021 07:00","3648","3820","3380","74","34","34","283","296","268"
"26.06.2021 07:00 - 26.06.2021 07:15","4761","4943","4387","71","34","34","271","275","246"
"26.06.2021 07:15 - 26.06.2021 07:30","6012","6198","5528","73","37","37","253","253","227"
"26.06.2021 07:30 - 26.06.2021 07:45","7381","7602","6772","72","38","38","230","238","211"
"26.06.2021 07:45 - 26.06.2021 08:00","8831","9128","8146","73","38","37","214","227","202"
"26.06.2021 08:00 - 26.06.2021 08:15","10371","10681","9454","77","43","40","196","216","193"
"26.06.2021 08:15 - 26.06.2021 08:30","11976","12350","10888","75","46","41","185","205","181"
"26.06.2021 08:30 - 26.06.2021 08:45","13636","14031","12304","77","52","47","180","194","172"
"26.06.2021 08:45 - 26.06.2021 09:00","15268","15702","13744","77","54","48","175","187","167"
"26.06.2021 09:00 - 26.06.2021 09:15","16841","17298","15092","79","61","50","172","185","165"
"26.06.2021 09:15 - 26.06.2021 09:30","18329","18844","16369","76","58","48","168","181","154"
"26.06.2021 09:30 - 26.06.2021 09:45","19760","20294","17531","77","58","43","164","177","145"
"26.06.2021 09:45 - 26.06.2021 10:00","21108","21655","18745","78","55","42","165","178","139"
"26.06.2021 10:00 - 26.06.2021 10:15","22367","22902","19852","78","53","40","166","178","136"
"26.06.2021 10:15 - 26.06.2021 10:30","23515","24057","20884","78","54","43","175","182","139"
"26.06.2021 10:30 - 26.06.2021 10:45","24537","25051","21749","77","53","44","185","193","147"
"26.06.2021 10:45 - 26.06.2021 11:00","25421","25929","22653","76","52","44","195","205","163"
"26.06.2021 11:00 - 26.06.2021 11:15","26204","26635","23289","79","54","48","204","218","174"
"26.06.2021 11:15 - 26.06.2021 11:30","26894","27288","23883","80","56","50","214","233","191"
"26.06.2021 11:30 - 26.06.2021 11:45","27498","27799","24417","81","58","51","224","247","207"
"26.06.2021 11:45 - 26.06.2021 12:00","27998","28210","24857","84","59","53","235","258","217"
"26.06.2021 12:00 - 26.06.2021 12:15","28403","28506","25274","87","61","53","243","264","221"
"26.06.2021 12:15 - 26.06.2021 12:30","28688","28762","25355","91","65","57","257","279","240"
"26.06.2021 12:30 - 26.06.2021 12:45","28861","28865","25512","96","68","59","271","293","269"
"26.06.2021 12:45 - 26.06.2021 13:00","28899","28910","25503","100","69","61","286","307","285"
"26.06.2021 13:00 - 26.06.2021 13:15","28874","28861","25499","106","74","64","298","322","301"
"26.06.2021 13:15 - 26.06.2021 13:30","28744","28758","25533","110","79","68","308","340","322"
"26.06.2021 13:30 - 26.06.2021 13:45","28556","28573","25290","114","84","72","325","365","349"
"26.06.2021 13:45 - 26.06.2021 14:00","28323","28336","25016","119","90","77","348","402","388"
"26.06.2021 14:00 - 26.06.2021 14:15","28010","28098","24614","122","94","84","382","458","433"
"26.06.2021 14:15 - 26.06.2021 14:30","27626","27698","24175","126","96","87","418","499","469"
"26.06.2021 14:30 - 26.06.2021 14:45","27151","27155","23683","129","99","87","449","533","495"
"26.06.2021 14:45 - 26.06.2021 15:00","26568","26535","22796","133","103","88","483","574","531"
"26.06.2021 15:00 - 26.06.2021 15:15","25937","25840","22203","133","110","94","521","621","569"
"26.06.2021 15:15 - 26.06.2021 15:30","25210","25091","21496","139","116","100","566","673","621"
"26.06.2021 15:30 - 26.06.2021 15:45","24396","24254","20862","145","120","104","613","728","667"
"26.06.2021 15:45 - 26.06.2021 16:00","23502","23385","20186","148","127","117","667","791","718"
"26.06.2021 16:00 - 26.06.2021 16:15","22545","22427","19369","153","134","126","707","834","767"
"26.06.2021 16:15 - 26.06.2021 16:30","21511","21455","18547","159","140","129","752","868","804"
"26.06.2021 16:30 - 26.06.2021 16:45","20393","20409","17595","167","147","132","791","897","828"
"26.06.2021 16:45 - 26.06.2021 17:00","19206","19258","16654","174","150","138","842","937","888"
"26.06.2021 17:00 - 26.06.2021 17:15","17972","18010","15573","184","158","151","887","976","941"
"26.06.2021 17:15 - 26.06.2021 17:30","16620","16699","14427","186","164","160","914","1000","989"
"26.06.2021 17:30 - 26.06.2021 17:45","15217","15336","13254","188","167","174","957","1036","1039"
"26.06.2021 17:45 - 26.06.2021 18:00","13790","13907","12022","191","171","178","990","1062","1076"
"26.06.2021 18:00 - 26.06.2021 18:15","12269","12415","10795","192","177","178","1026","1094","1143"
"26.06.2021 18:15 - 26.06.2021 18:30","10729","10885","9480","197","184","172","1084","1161","1254"
"26.06.2021 18:30 - 26.06.2021 18:45","9182","9352","8198","197","188","177","1129","1215","1333"
"26.06.2021 18:45 - 26.06.2021 19:00","7711","7847","6941","197","191","188","1189","1282","1419"
"26.06.2021 19:00 - 26.06.2021 19:15","6331","6434","5706","208","209","194","1239","1348","1483"
"26.06.2021 19:15 - 26.06.2021 19:30","5041","5155","4595","210","207","193","1294","1424","1577"
"26.06.2021 19:30 - 26.06.2021 19:45","3995","4074","3656","211","205","192","1342","1502","1642"
"26.06.2021 19:45 - 26.06.2021 20:00","3150","3200","2905","214","209","185","1376","1566","1692"
"26.06.2021 20:00 - 26.06.2021 20:15","2447","2488","2302","217","210","196","1414","1628","1728"
