"MTU (CET/CEST)","Generation - Solar [MW] Day Ahead/ BZN|DE-LU","Generation - Solar [MW] Intraday / BZN|DE-LU","Generation - Solar [MW] Current / BZN|DE-LU","Generation - Wind Offshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore [MW] Current / BZN|DE-LU","Generation - Wind Onshore [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore [MW] Current / BZN|DE-LU"
"21.09.2023 10:30 - 21.09.2023 10:45","20245","21607","22905","3739","2177","1817","14434","13914","12505"
"21.09.2023 10:45 - 21.09.2023 11:00","21402","22805","24496","3704","2121","1639","14080","13529","12114"
"21.09.2023 11:00 - 21.09.2023 11:15","22494","23849","25607","3669","2044","1619","13776","13218","11643"
"21.09.2023 11:15 - 21.09.2023 11:30","23442","24807","26660","3635","1993","1522","13744","13132","11737"
"21.09.2023 11:30 - 21.09.2023 11:45","24236","25596","27415","3600","1937","1464","13724","13052","11810"
"21.09.2023 11:45 - 21.09.2023 12:00","24852","26182","27927","3567","1886","1392","13712","12974","11842"
"21.09.2023 12:00 - 21.09.2023 12:15","25348","26625","28312","3531","1824","1296","13717","12906","11920"
"21.09.2023 12:15 - 21.09.2023 12:30","25706","26934","28532","3467","1771","1237","13762","12858","11974"
"21.09.2023 12:30 - 21.09.2023 12:45","25884","27033","28638","3396","1717","1320","13800","12814","11836"
"21.09.2023 12:45 - 21.09.2023 13:00","25883","26961","28514","3306","1672","1332","13862","12775","11828"
"21.09.2023 13:00 - 21.09.2023 13:15","25822","26801","28158","3215","1613","1324","13895","12730","11708"
"21.09.2023 13:15 - 21.09.2023 13:30","25626","26534","27717","3108","1566","1276","13766","12666","11342"
"21.09.2023 13:30 - 21.09.2023 13:45","25278","26109","27204","2996","1601","1235","13654","12619","11331"
"21.09.2023 13:45 - 21.09.2023 14:00","24793","25524","26431","2882","1538","1216","13550","12590","11262"
"21.09.2023 14:00 - 21.09.2023 14:15","24222","24738","25655","2747","1587","1266","13378","12274","11214"
"21.09.2023 14:15 - 21.09.2023 14:30","23540","23950","24980","2639","1562","1325","13105","12146","10753"
"21.09.2023 14:30 - 21.09.2023 14:45","22717","23031","23998","2534","1624","1311","12805","12005","10401"
"21.09.2023 14:45 - 21.09.2023 15:00","21766","21994","22855","2427","1571","1324","12478","11842","9983"
"21.09.2023 15:00 - 21.09.2023 15:15","20735","20898","21695","2314","1521","1244","12170","11684","9830"
"21.09.2023 15:15 - 21.09.2023 15:30","19619","19737","20411","2203","1464","1207","11798","11456","9733"
"21.09.2023 15:30 - 21.09.2023 15:45","18368","18479","19050","2329","1405","1243","11435","11230","9859"
"21.09.2023 15:45 - 21.09.2023 16:00","16978","17123","17679","2139","1352","1208","11072","10970","9534"
"21.09.2023 16:00 - 21.09.2023 16:15","15515","15684","16164","1953","1302","1226","10719","10738","9289"
"21.09.2023 16:15 - 21.09.2023 16:30","13960","14123","14419","1825","1273","1153","10376","10615","9058"
"21.09.2023 16:30 - 21.09.2023 16:45","12317","12500","12726","1692","1237","1094","10030","10494","9077"
"21.09.2023 16:45 - 21.09.2023 17:00","10683","10878","10999","1564","1198","1066","9688","10393","8957"
"21.09.2023 17:00 - 21.09.2023 17:15","9062","9263","9218","1449","1179","1084","9366","10323","8929"
"21.09.2023 17:15 - 21.09.2023 17:30","7486","7656","7461","1401","1192","1084","9177","10390","9092"
"21.09.2023 17:30 - 21.09.2023 17:45","5956","6080","5837","1368","1216","1090","9020","10474","9160"
"21.09.2023 17:45 - 21.09.2023 18:00","4563","4618","4332","1319","1225","1087","8910","10562","9305"
"21.09.2023 18:00 - 21.09.2023 18:15","3325","3345","3018","1285","1236","1051","8831","10722","9408"
"21.09.2023 18:15 - 21.09.2023 18:30","2241","2247","1925","1296","1268","1041","8980","11116","9652"
"21.09.2023 18:30 - 21.09.2023 18:45","1352","1338","1087","1308","1304","1025","9115","11497","10048"
"21.09.2023 18:45 - 21.09.2023 19:00","701","686","538","1315","1332","1025","9263","11887","10576"
"21.09.2023 19:00 - 21.09.2023 19:15","271","260","188","1317","1358","1030","9422","12261","11162"
"21.09.2023 19:15 - 21.09.2023 19:30","57","50","27","1352","1398","1047","9651","12607","11648"
"21.09.2023 19:30 - 21.09.2023 19:45","15","17","4","1391","1439","1079","9862","12936","12203"
"21.09.2023 19:45 - 21.09.2023 20:00","1","0","0","1440","1481","1084","10043","13229","12922"
"21.09.2023 20:00 - 21.09.2023 20:15","0","0","0","1472","1520","1085","10133","13465","13324"
"21.09.2023 20:15 - 21.09.2023 20:30","0","0","0","1455","1586","1077","10082","13601","13629"
"21.09.2023 20:30 - 21.09.2023 20:45","0","0","0","1441","1654","1070","10037","13745","14066"
"21.09.2023 20:45 - 21.09.2023 21:00","0","0","0","1423","1721","1079","9988","13893","14487"
"21.09.2023 21:00 - 21.09.2023 21:15","0","0","0","1404","1795","1110","9979","14030","14933"
"21.09.2023 21:15 - 21.09.2023 21:30","0","0","0","1417","1848","1118","10084","14211","15149"
"21.09.2023 21:30 - 21.09.2023 21:45","0","0","0","1428","1897","1132","10192","14395","15391"
"21.09.2023 21:45 - 21.09.2023 22:00","0","0","0","1434","1954","1133","10306","14583","15755"
"21.09.2023 22:00 - 21.09.2023 22:15","0","0","0","1430","1997","1130","10335","14654","16102"
"21.09.2023 22:15 - 21.09.2023 22:30","0","0","0","1416","2016","1125","10521","14851","16598"
"21.09.2023 22:30 - 21.09.2023 22:45","0","0","0","1398","2047","1112","10706","15046","17110"
"21.09.2023 22:45 - 21.09.2023 23:00","0","0","0","1375","2048","1107","10867","15233","17023"
"21.09.2023 23:00 - 21.09.2023 23:15","0","0","0","1360","2057","1097","11053","15402","16078"
"21.09.2023 23:15 - 21.09.2023 23:30","0","0","0","1350","2062","1083","11103","15295","15523"
"21.09.2023 23:30 - 21.09.2023 23:45","0","0","0","1341","2064","1061","11163","15197","14184"
"21.09.2023 23:45 - 22.09.2023 00:00","0","0","0","1335","2064","1056","11228","15130","14175"
"22.09.2023 00:00 - 22.09.2023 00:15","0","0","0","1737","1167","1167","15476","14330","14330"
"22.09.2023 00:15 - 22.09.2023 00:30","0","0","0","1792","1182","1182","15399","14612","14612"
"22.09.2023 00:30 - 22.09.2023 00:45","0","0","0","1842","1198","1198","15332","14847","14847"
"22.09.2023 00:45 - 22.09.2023 01:00","0","0","0","1897","1177","1177","15253","15265","15265"
"22.09.2023 01:00 - 22.09.2023 01:15","0","0","0","1933","1170","1170","15167","15628","15628"
"22.09.2023 01:15 - 22.09.2023 01:30","0","0","0","1901","1172","1172","15198","15681","15681"
"22.09.2023 01:30 - 22.09.2023 01:45","0","0","0","1871","1176","1176","15221","15195","15195"
"22.09.2023 01:45 - 22.09.2023 02:00","0","0","0","1835","1181","1181","15244","15023","15023"
"22.09.2023 02:00 - 22.09.2023 02:15","0","0","0","1797","1175","1175","15150","14989","14989"
"22.09.2023 02:15 - 22.09.2023 02:30","0","0","0","1746","1182","1182","14972","14729","14729"
"22.09.2023 02:30 - 22.09.2023 02:45","0","0","0","1698","1173","1173","14800","14610","14610"
"22.09.2023 02:45 - 22.09.2023 03:00","0","0","0","1646","1159","1159","14627","14462","14462"
"22.09.2023 03:00 - 22.09.2023 03:15","0","0","0","1598","1166","1166","14430","14294","14294"
"22.09.2023 03:15 - 22.09.2023 03:30","0","0","0","1544","1159","1159","14244","14151","14151"
"22.09.2023 03:30 - 22.09.2023 03:45","0","0","0","1485","1127","1127","14062","13988","13988"
"22.09.2023 03:45 - 22.09.2023 04:00","0","0","0","1425","1094","1094","13884","13637","13637"
"22.09.2023 04:00 - 22.09.2023 04:15","0","0","0","1365","1076","1076","13706","13454","13454"
"22.09.2023 04:15 - 22.09.2023 04:30","0","0","0","1313","1061","1061","13552","12964","12964"
"22.09.2023 04:30 - 22.09.2023 04:45","0","0","0","1261","1045","1045","13410","12742","12742"
"22.09.2023 04:45 - 22.09.2023 05:00","0","0","0","1208","1023","1023","13282","12529","12529"
"22.09.2023 05:00 - 22.09.2023 05:15","0","0","0","1162","985","985","13155","12055","12055"
"22.09.2023 05:15 - 22.09.2023 05:30","0","0","0","1126","978","978","12977","11728","11728"
"22.09.2023 05:30 - 22.09.2023 05:45","0","0","0","1092","965","965","12809","11818","11818"
"22.09.2023 05:45 - 22.09.2023 06:00","0","0","0","1059","968","968","12659","11646","11646"
"22.09.2023 06:00 - 22.09.2023 06:15","1","0","0","1033","960","960","12629","11336","11336"
"22.09.2023 06:15 - 22.09.2023 06:30","2","0","0","1026","957","957","12619","11198","11198"
"22.09.2023 06:30 - 22.09.2023 06:45","5","1","1","1014","951","951","12609","11162","11162"
"22.09.2023 06:45 - 22.09.2023 07:00","17","10","10","999","927","927","12595","10910","10906"
"22.09.2023 07:00 - 22.09.2023 07:15","82","64","64","997","921","921","12568","10870","10862"
"22.09.2023 07:15 - 22.09.2023 07:30","238","194","195","1041","939","939","12552","11029","10970"
"22.09.2023 07:30 - 22.09.2023 07:45","546","454","444","1084","948","948","12542","11594","11524"
"22.09.2023 07:45 - 22.09.2023 08:00","999","827","810","1127","970","1002","12544","11621","11585"
"22.09.2023 08:00 - 22.09.2023 08:15","1583","1318","1241","1161","1007","1061","12544","11461","11526"
"22.09.2023 08:15 - 22.09.2023 08:30","2309","1920","1787","1197","1056","1188","12495","11457","11657"
"22.09.2023 08:30 - 22.09.2023 08:45","3137","2596","2413","1230","1103","1309","12454","11500","11756"
"22.09.2023 08:45 - 22.09.2023 09:00","4044","3315","3082","1267","1117","1507","12423","11688","12004"
"22.09.2023 09:00 - 22.09.2023 09:15","5011","4221","3948","1311","1161","1558","12432","12101","12463"
"22.09.2023 09:15 - 22.09.2023 09:30","6063","5021","4724","1392","1254","1684","12636","12449","12718"
"22.09.2023 09:30 - 22.09.2023 09:45","7148","5828","5550","1469","1348","1784","12842","12843","13115"
"22.09.2023 09:45 - 22.09.2023 10:00","8245","6609","6298","1546","1446","1875","13043","13224","13300"
"22.09.2023 10:00 - 22.09.2023 10:15","9336","7361","7107","1632","1554","2007","13248","13511","13356"
"22.09.2023 10:15 - 22.09.2023 10:30","10452","8104","7918","1722","1699","2143","13427","13553","12947"
"22.09.2023 10:30 - 22.09.2023 10:45","11546","8853","8783","1808","1841","2181","13592","13586","12759"
"22.09.2023 10:45 - 22.09.2023 11:00","12617","9613","9672","1898","1974","2236","13742","13621","12683"
"22.09.2023 11:00 - 22.09.2023 11:15","13686","10361","10438","1988","2092","2375","13881","13640","12877"
"22.09.2023 11:15 - 22.09.2023 11:30","14649","11129","11205","2093","2218","2516","13892","13542","12953"
"22.09.2023 11:30 - 22.09.2023 11:45","15432","11798","11852","2198","2308","2591","13909","13441","12992"
"22.09.2023 11:45 - 22.09.2023 12:00","16106","12397","12469","2301","2411","2615","13932","13324","12954"
"22.09.2023 12:00 - 22.09.2023 12:15","16732","13028","12992","2403","2499","2540","13937","13178","12846"
"22.09.2023 12:15 - 22.09.2023 12:30","17256","13568","13462","2508","2572","2529","13839","12976","13028"
"22.09.2023 12:30 - 22.09.2023 12:45","17694","14030","13992","2613","2653","2551","13767","12793","13099"
"22.09.2023 12:45 - 22.09.2023 13:00","17999","14417","14458","2712","2730","2619","13704","12620","12843"
"22.09.2023 13:00 - 22.09.2023 13:15","18140","14742","14802","2799","2819","2690","13653","12434","12798"
"22.09.2023 13:15 - 22.09.2023 13:30","18198","15019","14889","2906","2847","2820","13679","12198","12898"
"22.09.2023 13:30 - 22.09.2023 13:45","18191","15200","15120","3009","2871","2788","13723","11982","13128"
"22.09.2023 13:45 - 22.09.2023 14:00","18037","15280","15243","3114","2899","2797","13810","11787","12912"
"22.09.2023 14:00 - 22.09.2023 14:15","17791","15355","15242","3215","2592","2628","13855","11023","12823"
"22.09.2023 14:15 - 22.09.2023 14:30","17450","15213","14988","3257","2590","2573","13835","10889","12703"
"22.09.2023 14:30 - 22.09.2023 14:45","17039","15011","14708","3298","2591","2510","13798","10738","12569"
"22.09.2023 14:45 - 22.09.2023 15:00","16517","14739","14062","3345","2595","2461","13716","10562","11943"
"22.09.2023 15:00 - 22.09.2023 15:15","15876","14338","13564","3387","2598","2491","13583","10396","11695"
"22.09.2023 15:15 - 22.09.2023 15:30","15136","13859","13101","3442","2610","2514","13309","10147","11602"
"22.09.2023 15:30 - 22.09.2023 15:45","14324","13245","12489","3477","2612","2587","13031","9891","11065"
"22.09.2023 15:45 - 22.09.2023 16:00","13437","12486","11654","3498","2606","2643","12727","9645","10551"
"22.09.2023 16:00 - 22.09.2023 16:15","12449","11616","10745","3524","2613","2638","12441","9349","10231"
"22.09.2023 16:15 - 22.09.2023 16:30","11429","10706","9758","3489","2608","2515","12133","8986","9591"
"22.09.2023 16:30 - 22.09.2023 16:45","10350","9719","8863","3449","2591","2509","11831","8625","9199"
"22.09.2023 16:45 - 22.09.2023 17:00","9218","8684","7861","3423","2583","2492","11527","8268","8928"
"22.09.2023 17:00 - 22.09.2023 17:15","8178","7647","6859","3388","2580","2508","11185","7938","8597"
"22.09.2023 17:15 - 22.09.2023 17:30","6936","6507","5703","3337","2525","2443","10654","7580","8248"
"22.09.2023 17:30 - 22.09.2023 17:45","5641","5325","4581","3302","2497","2456","10144","7242","7661"
"22.09.2023 17:45 - 22.09.2023 18:00","4404","4176","3542","3242","2437","2449","9617","6890","7258"
"22.09.2023 18:00 - 22.09.2023 18:15","3275","3138","2602","3169","2384","2465","9155","6600","6760"
"22.09.2023 18:15 - 22.09.2023 18:30","2255","2136","1754","3090","2317","2447","8979","6594","6788"
"22.09.2023 18:30 - 22.09.2023 18:45","1366","1281","1073","2979","2247","2390","8779","6562","6701"
"22.09.2023 18:45 - 22.09.2023 19:00","695","644","538","2865","2167","2297","8628","6572","6712"
"22.09.2023 19:00 - 22.09.2023 19:15","258","224","186","2762","2091","2144","8529","6602","6828"
"22.09.2023 19:15 - 22.09.2023 19:30","54","40","28","2647","2001","1977","8783","6830","6891"
"22.09.2023 19:30 - 22.09.2023 19:45","14","9","3","2534","1913","1862","8992","7011","7310"
"22.09.2023 19:45 - 22.09.2023 20:00","0","0","0","2423","1822","1723","9191","7163","7581"
"22.09.2023 20:00 - 22.09.2023 20:15","0","0","0","2319","1743","1491","9420","7370","7832"
"22.09.2023 20:15 - 22.09.2023 20:30","0","0","0","2285","1668","1228","9626","7593","7948"
"22.09.2023 20:30 - 22.09.2023 20:45","0","0","0","2248","1602","1132","9853","7845","8571"
"22.09.2023 20:45 - 22.09.2023 21:00","0","0","0","2216","1525","1071","10083","8117","8892"
"22.09.2023 21:00 - 22.09.2023 21:15","0","0","0","2181","1458","985","10318","8407","9240"
"22.09.2023 21:15 - 22.09.2023 21:30","0","0","0","2156","1399","942","10551","8645","9316"
"22.09.2023 21:30 - 22.09.2023 21:45","0","0","0","2130","1337","878","10793","8895","9174"
"22.09.2023 21:45 - 22.09.2023 22:00","0","0","0","2085","1275","834","11026","9132","9329"
"22.09.2023 22:00 - 22.09.2023 22:15","0","0","0","2063","1216","835","11169","9312","9522"
"22.09.2023 22:15 - 22.09.2023 22:30","0","0","0","2081","1179","792","11366","9516","9600"
"22.09.2023 22:30 - 22.09.2023 22:45","0","0","0","2083","1147","779","11560","9714","9835"
"22.09.2023 22:45 - 22.09.2023 23:00","0","0","0","2049","1102","741","11736","9898","9994"
"22.09.2023 23:00 - 22.09.2023 23:15","0","0","0","2004","1059","718","11915","10059","10097"
"22.09.2023 23:15 - 22.09.2023 23:30","0","0","0","2005","1001","678","12013","10135","10201"
"22.09.2023 23:30 - 22.09.2023 23:45","0","0","0","1999","947","598","12120","10213","10208"
"22.09.2023 23:45 - 23.09.2023 00:00","0","0","0","2001","894","574","12232","10303","10332"
"23.09.2023 00:00 - 23.09.2023 00:15","0","0","0","746","707","707","10786","11506","11506"
"23.09.2023 00:15 - 23.09.2023 00:30","0","0","0","705","756","756","10914","11557","11557"
"23.09.2023 00:30 - 23.09.2023 00:45","0","0","0","667","744","744","11051","11702","11702"
"23.09.2023 00:45 - 23.09.2023 01:00","0","0","0","625","730","730","11203","11728","11728"
"23.09.2023 01:00 - 23.09.2023 01:15","0","0","0","596","735","735","11316","11805","11805"
"23.09.2023 01:15 - 23.09.2023 01:30","0","0","0","575","695","695","11389","11831","11831"
"23.09.2023 01:30 - 23.09.2023 01:45","0","0","0","555","667","667","11450","11962","11962"
"23.09.2023 01:45 - 23.09.2023 02:00","0","0","0","535","642","642","11505","12024","12024"
"23.09.2023 02:00 - 23.09.2023 02:15","0","0","0","521","653","653","11532","12193","12193"
"23.09.2023 02:15 - 23.09.2023 02:30","0","0","0","529","715","715","11571","12537","12537"
"23.09.2023 02:30 - 23.09.2023 02:45","0","0","0","540","730","730","11629","12750","12750"
"23.09.2023 02:45 - 23.09.2023 03:00","0","0","0","544","773","773","11695","12755","12755"
"23.09.2023 03:00 - 23.09.2023 03:15","0","0","0","556","837","837","11777","12881","12881"
"23.09.2023 03:15 - 23.09.2023 03:30","0","0","0","597","864","864","11897","13001","13001"
"23.09.2023 03:30 - 23.09.2023 03:45","0","0","0","633","930","930","12015","13004","13004"
"23.09.2023 03:45 - 23.09.2023 04:00","0","0","0","654","955","955","12137","13086","13086"
"23.09.2023 04:00 - 23.09.2023 04:15","0","0","0","685","949","949","12258","13181","13181"
"23.09.2023 04:15 - 23.09.2023 04:30","0","0","0","723","932","932","12355","13344","13344"
"23.09.2023 04:30 - 23.09.2023 04:45","0","0","0","758","909","909","12448","13212","13212"
"23.09.2023 04:45 - 23.09.2023 05:00","0","0","0","791","896","896","12546","13213","13213"
"23.09.2023 05:00 - 23.09.2023 05:15","0","0","0","824","910","910","12632","13196","13196"
"23.09.2023 05:15 - 23.09.2023 05:30","0","0","0","840","924","924","12694","13447","13447"
"23.09.2023 05:30 - 23.09.2023 05:45","0","0","0","853","921","921","12754","13833","13833"
"23.09.2023 05:45 - 23.09.2023 06:00","0","0","0","870","927","927","12834","13905","13905"
"23.09.2023 06:00 - 23.09.2023 06:15","0","0","0","879","946","946","13015","14065","14065"
"23.09.2023 06:15 - 23.09.2023 06:30","0","0","0","890","950","950","13117","14047","14047"
"23.09.2023 06:30 - 23.09.2023 06:45","0","0","0","903","948","948","13217","13884","13884"
"23.09.2023 06:45 - 23.09.2023 07:00","22","16","16","918","971","971","13317","13766","13765"
"23.09.2023 07:00 - 23.09.2023 07:15","161","139","139","932","1125","1125","13417","13751","13744"
"23.09.2023 07:15 - 23.09.2023 07:30","509","464","465","938","1164","1164","13454","13684","13679"
"23.09.2023 07:30 - 23.09.2023 07:45","1120","1061","1052","948","1171","1171","13445","13657","13634"
"23.09.2023 07:45 - 23.09.2023 08:00","1988","1939","1887","957","1152","1068","13379","13452","13266"
"23.09.2023 08:00 - 23.09.2023 08:15","3122","3063","2963","969","1122","1008","13320","13383","13393"
"23.09.2023 08:15 - 23.09.2023 08:30","4436","4416","4343","990","1102","922","13237","13154","13168"
"23.09.2023 08:30 - 23.09.2023 08:45","5867","5849","5768","1003","1079","865","13161","12953","12812"
"23.09.2023 08:45 - 23.09.2023 09:00","7325","7303","7155","1018","1048","826","13106","12884","12794"
"23.09.2023 09:00 - 23.09.2023 09:15","8827","8786","8594","1019","997","730","13110","13014","12986"
"23.09.2023 09:15 - 23.09.2023 09:30","10404","10260","10119","1027","985","727","13243","13257","13317"
"23.09.2023 09:30 - 23.09.2023 09:45","11949","11681","11679","1031","976","722","13393","13503","13502"
"23.09.2023 09:45 - 23.09.2023 10:00","13380","13014","13279","1033","966","847","13619","13783","13419"
"23.09.2023 10:00 - 23.09.2023 10:15","14682","14265","14710","1052","964","909","13808","14003","13609"
"23.09.2023 10:15 - 23.09.2023 10:30","15850","15444","16157","1049","983","922","13991","14078","13595"
"23.09.2023 10:30 - 23.09.2023 10:45","16884","16514","17492","1049","1004","896","14148","14137","13609"
"23.09.2023 10:45 - 23.09.2023 11:00","17824","17468","18985","1043","1020","864","14289","14180","13668"
"23.09.2023 11:00 - 23.09.2023 11:15","18705","18352","20026","1055","1052","880","14422","14190","13559"
"23.09.2023 11:15 - 23.09.2023 11:30","19522","19139","21054","1146","1117","881","14546","14208","13506"
"23.09.2023 11:30 - 23.09.2023 11:45","20246","19812","21875","1238","1180","942","14651","14221","13523"
"23.09.2023 11:45 - 23.09.2023 12:00","20869","20393","22550","1331","1245","987","14753","14233","13595"
"23.09.2023 12:00 - 23.09.2023 12:15","21387","20937","23252","1428","1307","1071","14825","14247","13961"
"23.09.2023 12:15 - 23.09.2023 12:30","21814","21428","23819","1517","1382","1121","14804","14227","13877"
"23.09.2023 12:30 - 23.09.2023 12:45","22122","21816","24232","1611","1455","1142","14785","14211","13694"
"23.09.2023 12:45 - 23.09.2023 13:00","22321","22073","24448","1708","1528","1256","14787","14189","13882"
"23.09.2023 13:00 - 23.09.2023 13:15","22463","22240","24446","1799","1603","1087","14777","14186","14237"
"23.09.2023 13:15 - 23.09.2023 13:30","22506","22320","24196","1912","1687","1044","14752","14185","14420"
"23.09.2023 13:30 - 23.09.2023 13:45","22400","22183","23957","2004","1773","1048","14754","14203","14864"
"23.09.2023 13:45 - 23.09.2023 14:00","22144","21830","23551","2098","1861","1186","14799","14256","14919"
"23.09.2023 14:00 - 23.09.2023 14:15","21778","21486","22951","2190","1803","1280","14820","14300","14978"
"23.09.2023 14:15 - 23.09.2023 14:30","21268","20996","22287","2285","1898","1361","14712","14221","14920"
"23.09.2023 14:30 - 23.09.2023 14:45","20653","20401","21620","2376","1995","1403","14573","14115","14956"
"23.09.2023 14:45 - 23.09.2023 15:00","19933","19695","20584","2466","2092","1507","14417","13979","14670"
"23.09.2023 15:00 - 23.09.2023 15:15","19158","18928","19817","2556","2188","1641","14222","13839","14359"
"23.09.2023 15:15 - 23.09.2023 15:30","18310","18090","18816","2601","2250","1771","13958","13588","14278"
"23.09.2023 15:30 - 23.09.2023 15:45","17356","17164","17739","2650","2318","1897","13647","13307","13858"
"23.09.2023 15:45 - 23.09.2023 16:00","16266","16115","16585","2787","2392","2063","13374","13045","13618"
"23.09.2023 16:00 - 23.09.2023 16:15","15072","14933","15368","2836","2462","2303","13071","12734","13599"
"23.09.2023 16:15 - 23.09.2023 16:30","13756","13617","13935","2874","2480","2385","12692","12310","13364"
"23.09.2023 16:30 - 23.09.2023 16:45","12391","12208","12505","2908","2499","2433","12300","11876","12419"
"23.09.2023 16:45 - 23.09.2023 17:00","10987","10756","10921","2944","2509","2583","11903","11442","11937"
"23.09.2023 17:00 - 23.09.2023 17:15","9547","9327","9373","2976","2514","2609","11432","10950","11012"
"23.09.2023 17:15 - 23.09.2023 17:30","8098","7934","7870","2979","2524","2716","10857","10333","10656"
"23.09.2023 17:30 - 23.09.2023 17:45","6630","6505","6452","2982","2532","2650","10292","9725","9965"
"23.09.2023 17:45 - 23.09.2023 18:00","5189","5089","4996","2983","2538","2603","9695","9083","9294"
"23.09.2023 18:00 - 23.09.2023 18:15","3797","3737","3608","2982","2547","2610","9191","8510","8571"
"23.09.2023 18:15 - 23.09.2023 18:30","2533","2494","2355","2970","2555","2620","8964","8191","8094"
"23.09.2023 18:30 - 23.09.2023 18:45","1468","1442","1340","2955","2564","2607","8760","7874","7459"
"23.09.2023 18:45 - 23.09.2023 19:00","702","681","634","2941","2571","2603","8587","7588","7115"
"23.09.2023 19:00 - 23.09.2023 19:15","224","212","193","2928","2569","2582","8487","7375","6822"
"23.09.2023 19:15 - 23.09.2023 19:30","45","41","23","2896","2529","2563","8584","7437","6738"
"23.09.2023 19:30 - 23.09.2023 19:45","0","0","0","2849","2493","2545","8660","7465","6894"
"23.09.2023 19:45 - 23.09.2023 20:00","0","0","0","2799","2450","2514","8734","7469","6931"
"23.09.2023 20:00 - 23.09.2023 20:15","0","0","0","2751","2418","2420","8759","7533","6982"
"23.09.2023 20:15 - 23.09.2023 20:30","0","0","0","2667","2339","2332","8752","7626","6945"
"23.09.2023 20:30 - 23.09.2023 20:45","0","0","0","2590","2259","2236","8774","7747","7134"
"23.09.2023 20:45 - 23.09.2023 21:00","0","0","0","2514","2177","2126","8789","7855","7285"
"23.09.2023 21:00 - 23.09.2023 21:15","0","0","0","2442","2097","2038","8799","7959","7337"
"23.09.2023 21:15 - 23.09.2023 21:30","0","0","0","2391","2044","1995","8801","8041","7380"
"23.09.2023 21:30 - 23.09.2023 21:45","0","0","0","2346","1991","1953","8802","8130","7559"
"23.09.2023 21:45 - 23.09.2023 22:00","0","0","0","2301","1935","1877","8814","8223","7644"
"23.09.2023 22:00 - 23.09.2023 22:15","0","0","0","2255","1889","1839","8770","8280","7798"
"23.09.2023 22:15 - 23.09.2023 22:30","0","0","0","2211","1832","1765","8711","8308","7876"
"23.09.2023 22:30 - 23.09.2023 22:45","0","0","0","2167","1778","1704","8652","8335","7875"
"23.09.2023 22:45 - 23.09.2023 23:00","0","0","0","2128","1725","1658","8592","8354","7883"
"23.09.2023 23:00 - 23.09.2023 23:15","0","0","0","2086","1669","1656","8529","8374","7910"
"23.09.2023 23:15 - 23.09.2023 23:30","0","0","0","2035","1627","1581","8372","8310","7901"
"23.09.2023 23:30 - 23.09.2023 23:45","0","0","0","1986","1592","1544","8216","8247","7875"
"23.09.2023 23:45 - 24.09.2023 00:00","0","0","0","1934","1551","1504","8059","8172","7847"
"24.09.2023 00:00 - 24.09.2023 00:15","0","0","0","1240","1435","1435","7689","8012","8012"
"24.09.2023 00:15 - 24.09.2023 00:30","0","0","0","1229","1414","1414","7605","8112","8112"
"24.09.2023 00:30 - 24.09.2023 00:45","0","0","0","1216","1455","1455","7535","7890","7890"
"24.09.2023 00:45 - 24.09.2023 01:00","0","0","0","1203","1441","1441","7463","7808","7808"
"24.09.2023 01:00 - 24.09.2023 01:15","0","0","0","1191","1436","1436","7370","7721","7721"
"24.09.2023 01:15 - 24.09.2023 01:30","0","0","0","1176","1428","1428","7256","7518","7518"
"24.09.2023 01:30 - 24.09.2023 01:45","0","0","0","1164","1379","1379","7140","7260","7260"
"24.09.2023 01:45 - 24.09.2023 02:00","0","0","0","1149","1385","1385","7029","7116","7116"
"24.09.2023 02:00 - 24.09.2023 02:15","0","0","0","1135","1370","1370","6862","6861","6861"
"24.09.2023 02:15 - 24.09.2023 02:30","0","0","0","1125","1340","1340","6676","6615","6615"
"24.09.2023 02:30 - 24.09.2023 02:45","0","0","0","1112","1316","1316","6487","6441","6441"
"24.09.2023 02:45 - 24.09.2023 03:00","0","0","0","1102","1341","1341","6293","6222","6222"
"24.09.2023 03:00 - 24.09.2023 03:15","0","0","0","1088","1321","1321","6083","6042","6042"
"24.09.2023 03:15 - 24.09.2023 03:30","0","0","0","1096","1342","1342","5852","5783","5783"
"24.09.2023 03:30 - 24.09.2023 03:45","0","0","0","1105","1318","1318","5622","5680","5680"
"24.09.2023 03:45 - 24.09.2023 04:00","0","0","0","1110","1334","1334","5388","5441","5441"
"24.09.2023 04:00 - 24.09.2023 04:15","0","0","0","1126","1273","1273","5156","5295","5295"
"24.09.2023 04:15 - 24.09.2023 04:30","0","0","0","1144","1256","1256","4959","5008","5008"
"24.09.2023 04:30 - 24.09.2023 04:45","0","0","0","1167","1270","1270","4763","4861","4861"
"24.09.2023 04:45 - 24.09.2023 05:00","0","0","0","1193","1334","1334","4574","4651","4651"
"24.09.2023 05:00 - 24.09.2023 05:15","0","0","0","1214","1421","1421","4395","4409","4409"
"24.09.2023 05:15 - 24.09.2023 05:30","0","0","0","1232","1455","1455","4243","4128","4128"
"24.09.2023 05:30 - 24.09.2023 05:45","0","0","0","1247","1593","1593","4091","3976","3976"
"24.09.2023 05:45 - 24.09.2023 06:00","0","0","0","1266","1685","1685","3943","3783","3783"
